site_id,document_id,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment,doc_str,neg,neu,pos,compound
RGV,03_2022_004_22c_048,0.0,0.07079646017699115,0.0,0.0,0.05309734513274336,0.0,0.07079646017699115,0.0,0.02654867256637168,0.04424778761061947,0.07079646017699115,righty thank much completing simulation made know long one going spend five minutes sort reflecting thinking went dropped self reflection survey chat could click make sure opens give participant got coach perfect five minutes complete self reflection please take time thoroughness appreciated going turn camera ready proceed let know move second round ready coach okey dokey thank much completing self reflection going get opportunity try simulation beginning objective still trying discussion students classroom norms year answer questions get round two participant yes question three could said welcome sort like goal two three might also like talk norms good totally really good question right anything else sounds good let us go ahead begin simulation,0.0,0.686,0.314,0.9908
RGV,03_2022_004_22c_050,0.0,0.02575107296137339,0.0,0.008583690987124463,0.02575107296137339,0.004291845493562232,0.034334763948497854,0.004291845493562232,0.012875536480686695,0.017167381974248927,0.030042918454935622,um think something enjoyed watching watching calm patient students great job tone patients great job something want work today want work getting really specific want students notice throughout space really wanted reconnect get really grounded class rules good job like revisit rules right specifically tell anyone stop behavior think review rural ones good time transition like passing students like pause behavior stop behavior practice say students like say students specifically tell pause stop behavior like asking like ask stop going model started listening said excuse ben first rule put place rules said talking making noise people speaking want get specific would ethan whistling would say even stop whistling making proximity really specific around want stop ask going ethan going show behaviors going look behaviors going redirect groups using model shared thing please stop behavior another way short specific clear straight point many either catch participant yes going need stop throwing things across room need stop throwing things across room wonder draw face skin let us see going need stop need stop drawing people's faces alright let us see got text message need put phone away texting class electronics class right good job clear behavior even stop keep practicing making shorter concise going practice next scenario let us jump going get opportunity start next scenario going start beginning started sorry questions get started questions let us jump second simulation fun let us begin simulation,0.096,0.666,0.238,0.9889
RGV,03_2022_004_22c_053,0.005154639175257732,0.01804123711340206,0.0,0.0,0.03608247422680412,0.005154639175257732,0.041237113402061855,0.002577319587628866,0.01288659793814433,0.03350515463917526,0.03608247422680412,right megan feel classroom norms us simulation different mean dealt little bit observation hours little kids like much extent like persistent right five minute simulation going one right one thing noticed well saw really engaging students notice something wrong really worked towards trying redirect right way tried really like respectful calm tone time think kind even improve build noticing giving students really specific redirection uncertainty supposed supposed lot times redirection said like thank example like really great student could hear think redirecting like praising singing praising dropping still think way still like respectful redirects still makes feel welcome classroom um like another like thing confused like classrooms like want always like harsh kids like finding fine line like say difficult right one way like really specific even short example ethan drumming like see interest good maybe music class could simply say like ethan time drum instead could give classroom norm share like ethan cannot jump class time show recess way give specific redirection like acceptable right still let know involved classroom conversation might want hear later see difference two saying like see interest versus like stop drumming right even instead could repeat back norm let us think might change one like dev talking superheroes right feel little awkward interrupting want us like kind try reverse dev kind talking model would politely interrupt oh oh like close hey meg megan now's time side conversation instead could give classroom norm way like quickly told conversations acceptable still wanted member classroom right want try right got friend next tomorrow birthday talking classroom norms right um tell one loot back conversation still got let know cannot conversation said like talking classroom norms would give one tells would like still need name conversation would add like talk later class like said like recess could even say like jamie talking neighbors right instead could talking classroom norms could share norm see let us try reading could say sorry xavier oh jamie reading books right class class discussion classroom norms tell one yep told supposed participate conversation next round want want think like specifically tell students want stop always pull back conversation know something harsh something really still want involved want stop whatever behavior good correct one make sense yes great well excited see turn time going go camera classroom simulation right may begin simulation,0.063,0.595,0.342,0.999
RGV,03_2022_004_22c_055,0.0026041666666666665,0.018229166666666668,0.0078125,0.0026041666666666665,0.026041666666666668,0.010416666666666666,0.036458333333333336,0.005208333333333333,0.015625,0.026041666666666668,0.026041666666666668,right feel classroom norm simulation know hard definitely noticed sometimes able quickly specifically redirect behavior example ethan started whistling gave really specific redirection saying right time practice listening told specifically stop whistling gave alternative instead always direct quickly specifically time think something work forward toward next round simulation keep mind want make sure address behaviors quickly possible want make sure taking students attention away learning going like ethan darth vader impression right going trying pull back asking happens people throw trash floor want ugly classroom asking first rule could instead asking happens throw trash everything could given specific redirection right started making noise say ethan stop making noises instead important classroom clean right could still pull conversation way want make sure give specific redirection first might say going student going start talking something task want provide specific redirection soon behavior starts birthday tomorrow think mom's going make cupcakes really know want chocolate listening right addressed quickly great let go sometimes interrupt go address name first part specific redirection want make sure rather asking question like listening want make sure give specific direction like student stop talking birthday right cannot provide like multitasking paying attention also thinking birthday right want give specific direction form statement question let us try one time right birthday tomorrow think going vanilla cupcakes know people like chocolate stop talking still said said stop talking right still question want say like stop talking still pull back way makes still feel welcomed class let us going try another one pulled book read say put book away please excellent phrase question time great use name told put book away simple quick specific knew exactly supposed let us try another one doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo listen know say stop talking talking noise humming singing stop making noises right wonder sometimes behaviors like exactly student stop making noises one thing could done said little bit sooner make sure still really timely good specific direction stop talking noises whatever next round simulation something keep mind future students task disruptive potentially behaviors want make sure give really timely quickly also give specific direction naming want stop questions none awesome classroom norm simulation one time starting right started last one right,0.087,0.743,0.17,0.9795
RGV,03_2022_004_22c_057,0.009174311926605505,0.027522935779816515,0.0030581039755351682,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.03363914373088685,0.0030581039755351682,0.0,0.03058103975535168,0.024464831804281346,right feel classroom norms scenario ah challenging know ethan ethan know called twice listening mean normal students going talk know necessarily aware disruptions one thing noticed well almost immediately address moment started address student name best redirect stop behavior one way tool redirecting students give really specific also succinct redirection way taking much time redirecting like lengthy explanation want stop way continue focus lesson right think making star wars noises said going call mom dad said two dads like well call work call work bothersome classmates taking away learning situation gave really long explanation could given specific succinct direction stop saying simply like ethan stop making noises know could still gotten back involved calling way giving quick redirection using name telling stop specific students confusion also singular take time learning could maybe reframed lesson end like third time calling parent meeting dad maybe reframe specific short impersonations yes know um honest like making short meaning like saying like ethan stop talking ethan stop making noises give really specific redirection confusion needs stop also spending time lesson learned maybe like ethan principal's office mean third time think told twice stopping think would next step think sort goes outside role coach think simulation sort different school different behavior plans things like typically think would maybe like conversation side lesson principal's office talking maybe like ethan staying class discuss know discuss uninterrupted listen like meeting staying behind class right something something aware third time without necessarily repeat offenders reminding students specific redirections small task behaviors sometimes elementary school like said really real talk lot sort condensed five minutes purpose simulation providing specific succinct redirection student pulled book started reading could give specific succinct direction um student need put book away yep using name told really quickly need put book away without taking much time away learning right next round classroom norms want think give like specific redirection stop certain behavior also succinct keep lesson rolling questions basically like right beginning,0.089,0.742,0.169,0.9789
RGV,03_2022_004_22c_058,0.004016064257028112,0.0321285140562249,0.004016064257028112,0.0,0.020080321285140562,0.004016064257028112,0.040160642570281124,0.0,0.020080321285140562,0.0321285140562249,0.03614457831325301,hey jose feel oh definitely see oh definitely surprising behaviors student simulation actually note one thing say like extremely calm whole thing joe extremely calm think thing patient children remember kids going work today want work jumping getting active redirecting student behaviors mean noticed many like situations like trump ethan drumming eating whistling ethan making darth vader noises really ignored allow continue underneath guess sure like properly like deal kept like going going would redirect would calmly politely ethan whistling say ethan please stop whistling working classroom norms right ethan making video game sounds please stop making video game sounds working classroom norms right would approach think might make impact significant like limiting actions like preventing continuing like moment unless sometimes important get learning think important things like calmly politely offend students going going thin going show behaviors going look behavior calmly politely redirect behaviors going look behaviors say please stop would people give questions hey dev catch right going classroom norms please stop throwing ball going go going continue conversation see like norms need placed classroom remember wordy going please stop throwing ball fine hey ava wonder draw skin hey dev drawing drawing right want draw right drawing right drawing ava's skin difference still considered thing alright one got text message ethan using phones right going practice redirecting behaviors time going second simulation questions dive next simulation good let us start second simulation beginning going focus redirecting behaviors timely tracks much good good luck let us begin simulation,0.055,0.657,0.289,0.9958
RGV,03_2022_004_22c_064,0.005571030640668524,0.03064066852367688,0.005571030640668524,0.005571030640668524,0.03899721448467967,0.011142061281337047,0.052924791086350974,0.011142061281337047,0.011142061281337047,0.04456824512534819,0.04178272980501393,alright veronica think good well definitely noticed areas really well kind responded every behavior differently one really really well ethan started whistling second behavior quickly identified whistling said ethan please quiet super specific wanted stop whistling told shut also even use symbol kept calm demeanor really specific keeping calm demeanor also able give quick direction quiet name able spend time talking norm less time behavior taking away next round want us think like quickly specifically named want every time misbehavior second one whistling perfectly like ideal want give quick specific redirection every time let us think starts sing like like enemies said ethan use inside voice please inside voice level voice problem hmm think two levels voice thinking inside voices whispering instead voice like obviously head like thinking kind one thing super clear direction like inside voice instead could say know instead calling inside voice might think like whisper voice screaming like would interpret could even specific say ethan right saying ethan ethan voice specific directions tell exactly though maybe someone voice like gosh student pull book say sorry books blurry zoom background would say know book reading could close book put instead asking question take could say know jamie close book put specific also pretty quick succinct telling questions right student going student going talking neighbor want quickly interject tell need stop right birthday party weekend think mom funfetti cupcakes chocolate pay attention put eyes please paying attention also thinking kind cupcakes want yes could talk later one um stop pretty quickly want interject quickly possible remember want state things statement question right said could pay attention would maybe little bit specific say jamie stop talking right liked said like could talk later right way letting student know time right interrupting student kind model perfect interruption perfect redirection start like come something could talking someone veronica voices talking classroom norms see like quickly called name told voices right next round want us think students misbehaviors quickly redirect focus giving specific direction want stop redirection going use name ask question name behavior would think get specific redirection next round try ask try effort alright kids pop back begin simulation,0.066,0.649,0.285,0.9981
RGV,03_2022_004_22c_067,0.010471204188481676,0.015706806282722512,0.002617801047120419,0.007853403141361256,0.01832460732984293,0.01832460732984293,0.031413612565445025,0.010471204188481676,0.007853403141361256,0.02356020942408377,0.013089005235602094,right feel classroom norm simulation went oh little surprising um one thing think well stayed really calm throughout whole despite frustrating behaviors stayed really calm also noticed uh time really identified behavior quickly kind saw face tried address engage students something two really important elements staying calm also knowing behaviors wanting address one way address giving really specific feedback students really specifically naming behavior want stop students always necessarily recognize behavior disrespectful might outwardly defiant want make sure name behavior clear students want let us look one behaviors particular ethan end impersonating mario right said ethan question need raise hand want interrupt right raised hand started mario would said would like stop yes realized oh going oh got raise hand say right kind one frequently say like oh raise hand really raising hand problem would want give specific redirection could say like ethan voice instead could give classroom norm instead could repeat norm back like ethan stop making mario noises want make sure specifically name want stop way taking confusion away might appropriate might appropriate clear possible ethan begins doo doo doo doo doo doo doo could say time instead raise hand question time playing music time interruptions need need go would say wait turn going take well could give alternative time though like make mario noises recess class right um like deb talking movies know discuss lunch right way still letting know right time think mentioned talking samantha mentioned recess like use recess time say whatever need say classmates exactly let us practice couple different scenarios going student hey tomorrow birthday think mom's going make cupcakes jamie may attention please oh yes jamie know excited planning party party party class time need use time would please save maybe recess maybe lunch could talk friends planning party party use name told time learning talk told save conversation later told exactly cannot student pull book start reading jamie would please put book yep told jamie one thing could even little bit fix asking enter question say jamie please put book way opportunity say like really chapter next round give specific redirections want make sure name havior want stop put book stop making noise want make sure assay statement question yes right simulation one time pretend last one even happen right may begin simulation,0.056,0.641,0.303,0.9985
RGV,03_2022_004_22c_069,0.014388489208633094,0.02158273381294964,0.01079136690647482,0.007194244604316547,0.01079136690647482,0.017985611510791366,0.0539568345323741,0.01079136690647482,0.0,0.04316546762589928,0.03597122302158273,cuz know first time like actually like interacting even bots students little challenging glad experience learn mistakes little bit better next time let us actually make next time little sooner want say really well tone looks students whose employee caring nurturing tell really want understand coming going thing want throw like none behaviors like strong need call principal know like nothing happening scenarios egregious principal needs want us work today though specific care expectations moving lot talking meeting actually like hard time getting like meat lesson much time like speaking towards direction going read bit needed going model would mso ethan playing video games making video games sounds ethan remember respectful teachers speaking mean let us quiet respectful prefer listen trying share would say response model would ethan stop making video game sounds stop right actually would spend less time talking redirection time talking lesson land make sense shift yes madam difference two direct get point persistent like said wasting time trying focusing asking questions really saying explaining actual lesson trying implement going going show behaviors want look behavior try use sentence frame something similar like shortening say directly behaviors want redirect behaviors words possible going ethan hey dev catch think respectful listen saying tell put ball sorry still respectful still listen still play catch audio cut like gets know side worries hey dev even playing classroom listening teacher saying please put ball listen saying lot words dear would say ethan please put ball oh cuz feel like added wonder draw skin ethan put pencil go one got text message ethan put phone think ready jump second simulation want look behaviors specific short seeing asking move next thing,0.065,0.674,0.262,0.9948
RGV,03_2022_004_22c_083,0.005420054200542005,0.02168021680216802,0.005420054200542005,0.005420054200542005,0.032520325203252036,0.016260162601626018,0.04607046070460705,0.008130081300813009,0.01084010840108401,0.03523035230352303,0.02981029810298103,alright _____ think great great think think like prepared like disruptions guess definitely might caught caught little guard noticed always respond behaviors quickly sometimes kind waited others came time direct redirect students lot times really specific one time said like need ethan whistling said need stop discuss classroom norms good told specifically needs stop could build upon say like need stop naming action need stop whistling even clear specific possible kind verbiage use like need stop discuss classroom norms really appropriate would kind want insert idea whistling think would suggest work quick next round future classrooms would identify behavior begins try stop behavior really timely way immediately saw ethan kind goes right singing students might recognize disrespectful defiant disruptive anything like need direction quickly resume learning would like show interruption looks like still respectful rude students would like kind um make noise going model would quickly stop hum sing make noise something ________ right time whistling stop whistling way like hopped right right saw behavior used name told stop whistling stop coming whatever want try doo doo doo doo doo doo doo doo doo doo doo doo doo need stop right time focus discussed right time mess around told jamie say need stop add need stop try one time doo doo doo doo doo doo need stop singing stop humming now's time excellent use name told need stop making noise singing whatever right named want stop could think want specific name action think want stop know rockin tapping feet whole thing would want name going try couple different behaviors student pulled book read pick book start reading say right time reading book right discussing going class norms please put away yep could say like even kind say know jamie put book away leave simply right could say could share classroom norm could repeat one way able bring students back next round want us think right behaviors begin quickly give redirection named specifically want stop got time one practice go back student tomorrow birthday think want mom make cupcakes could say like jamie stop talking birthday going conversation classroom norms giving quick redirection using students name action want stop noticing immediately right got classroom simulation going developing norms one time,0.134,0.65,0.216,0.988
SMU,02_004_22c_002,0.019943019943019943,0.042735042735042736,0.005698005698005698,0.014245014245014245,0.045584045584045586,0.014245014245014245,0.05413105413105413,0.014245014245014245,0.03133903133903134,0.03418803418803419,0.039886039886039885,feeling round one pretty rough ahahah say like scenario think unfortunately every single one behaviors comes also seen classroom last 10 years one thing want working coaching come feel rough really really wonderful job keeping super calm demeanor throughout indicating ruffled flustered responding every single behavior evenly really helps students feel like targeted picked anything like one thing going practice opportunity try focusing specific redirections would say common redirection asking students focus example said ethan imitating darth vader said hey ethan focus ethan responded focused darth vader sometimes challenge use redirection like please focus guess vague like focus looks different every student exactly redirections like need focus distract others listen might mean something adults talking students eell listen making noises stop listening going try delivering redirections much specific instead saying hey ethan focus ethan darth vader something could say would specific quiet ethan hear like sure whispering luke father kid quieting meeting expectation right talking someone else talking think great think say ethan talk right ethan make darth vader impersonation right ethan need make darth vader impersonations lunchtime something like let students know good job keeping even calm tone let us bounce back focus discussion let us little practice going student class want practice delivering specific redirection think ripped nail anyone clippers hey anna let us talk later right talking classroom norms oh boom right let know going later focusing norms think even follow really quickly bring back conversation anna talk nails right instead classroom norm think kind distracts thinking nails bring back conversation much energized participating discussion norms try another round simulation goal specific redirections questions give another try think struggle specific like recognize chant know chant called chant know need specific good absolutely think one like opportunities practice skill feel comfortable think calm tone need worry coming across rude disrespectful clear want bring back conversation anna stop making noise right share us classroom norm think going see jump much faster like tapping stuff like like stop tapping like stopp tapping cool cool questions try think think good hope good confident going great round super excited see try specific got,0.056,0.657,0.286,0.9982
SMU,02_004_22c_005,0.018666666666666668,0.018666666666666668,0.008,0.016,0.034666666666666665,0.02666666666666667,0.058666666666666666,0.005333333333333333,0.018666666666666668,0.048,0.032,give thoughts feel like went um well little control never even practiced thinking sort like disruptive situation like agency like able assert way like made sure know like consequence expectations guess totally well explained classroom management hardest thing ever something get better every day personality driven um hopefully conversation help feel like tools talking one thing really well cannot underestimate acknowledged every misbehavior task behavior um sometimes people try like talk like act like happening clear understood needed address misbehavior making attempts awesome first step opposed like shouting trying carry plan without regard going room great job going talk next minutes improving specificity redirection mean making sure giving really clear direct instruction curb misbehavior think might important mean probably connects student centered like directions talking least tfa like knowing expectations going helpful student teacher think exactly right said really well helpful student know exactly constitutes non behavior positive behavior um instance kind ask student question like think appropriate problem question like kind leaves interpretation maybe say like yes think something sort exactly right kid like ethan's going like think talking like darth vader appropriate right like said kind creates room ambiguity specific redirection hand generate example really specific redirection say something like ethan let us stop impersonations rejoin class discussion might better let us know first step stop impersations second step start paying attention class exactly right creates sense clarity immediately addresses behavior specifically name helps everyone room understand going also allows get back task really quickly opposed kind engaging back forth conversation students love opportunity um practice um kind start conversation interrupt respond however think appropriate sure going talk nouns verbs adjectives going try oh kristyn please stop clapping let us return class discussion oh yes madam really nice think sometimes people like oh little bit harsh um calm throughout first whole scenario even chaos think anybody's ever going perceive like overly harsh afraid clear firm explicit think go long way helping feel like agency like saying meeting objectives five minutes questions get back um guess exercise calling students like participate discussion think great idea may volunteer cold calling people totally fine well um know scenario going start entirely appear screen start lesson address directly going start completely beginning excited see good specific redirections,0.045,0.572,0.383,0.9994
SMU,02_004_22c_006,0.011135857461024499,0.013363028953229399,0.0022271714922048997,0.004454342984409799,0.028953229398663696,0.015590200445434299,0.062360801781737196,0.008908685968819599,0.013363028953229399,0.051224944320712694,0.0467706013363029,tell thoughts think oh gosh fine um felt dumb fine tell like threw think worked work think get go thought like direct also wanted like relatable like like mean teacher like saying quiet like hey like also like marvel like come let us let us know use time wisely yes found getting frustrated like third fourth time like hey come like know ask stop many times right especially like also trying engage classroom management like hardest thing ever get better every day personality dependent hopefully conversation kind give ideas might work well one thing really really well acknowledged every misbehavior like clear like noting going responding way opposed like teaching getting louder acting like fine engaging really really good kudos super important allows focus task creating classroom norms one thing want talk next couple minutes specificity redirections like said times trying really really really direct great think might important specific provide like behavior redirection think great specific mean want behavior end want specific possible way kids really great like taking say literally specific going like like right like would quiet quiet like oh need specific words really good example um give kind non example say something like um ethan respectful problem redirection whatever interpretation respectful yes exactly right um kids going bring lot different expectations classroom behavior class um want provide explicit clear statement non behavior followed statement want ethan please stop whistling give classroom norm like said kind leaves room ambiguity allows understand expectations um like said want like saying like want relatable want mean think kind walk line thought oh know line trying hard walk even like student teaching right think like knowing like become much like casual like engage long engagement last long turns like redirection yes think exactly right lot like demeanor like friendly calm throughout goes long way helping students understand like trying stay task trying mean harsh another thing well like never showed frustration frustrating know nice work um get second round practice really quickly start teaching something absurd redirect let us come couple norms us got text got text sorry got text hey kristyn could please phone table actually let us put away norm think add class yes madam right perfect um calm specific use like positive affirming language think worked really really well exactly going want second version scenario specific redirections hopefully help narrow toward towards goal little bit questions get round two going exact mean obviously start back may know go different directions start beginning initiating conversation try something new want going take way beginning five minutes stop five minutes need second good good want classroom norms right yes call like rules like however want frame norms rules whatever works,0.034,0.525,0.441,0.9997
SMU,02_004_22c_007,0.035422343324250684,0.0326975476839237,0.01634877384196185,0.013623978201634877,0.04904632152588556,0.043596730245231606,0.07629427792915532,0.021798365122615803,0.01907356948228883,0.07629427792915532,0.0326975476839237,alright think went know expecting wild way go hanging like pushing never gave really really important hopefully conversation next five minutes make feel prepared exact simulation going get another shot um environment stay task stay one strength saw something thought really really well generally timely acknowledgement misbehaviors students committing soon kid started something ridiculous noticed said something try redirect behavior important helps minimize behavior proceed task kind utilize maximum amount time skill opposed letting misbehavior kind unravel um something want work five minutes together going specificity redirection um thinking back one simulations something kind threw um probably one point thought ethan talking still dev like even realize attention like yes perfect kind threw guess like initially realize going like interruptive kind yes acting crazy um kinds things say someone like interrupting either character whenever ethan initially started interrupting tried get give example norms try kind give attention kind seemed like something wanting like attention redirect way kind make give us example kind continued told let us like try distract rest peers let us sit hands laps like rest class good think like said really nice job acknowledging whatever going sort indicating need something else going next simulation student ethan dev whoever something inappropriate interruptive distractive want specifically name behavior would like stop specifically name instead think important um would say probably like know exactly expectations exactly right one things said something like ethan stopped distracting remember responded something like exactly think sometimes give sort generic commands like distracting kids interpret classroom behavior appropriate differently helpful provide specific redirection ethan stop talking neighbor please give classroom norms understands acceptable want practice something really obnoxious try redirect try obnoxious whatever think right start teaching interrupt today going talking classroom norms kristyn stop clap stop clapping teacher talking distracting rest students sitting hands lap yes sir right perfect gave non behavior positive behavior think succinct better think sometimes worry overly harsh always found clear boundaries really useful interacting students um questions simulation move round two think think know little bit going expect going move round two going try exact simulation beginning um excited kind see use great acknowledgment first round apply little bit specificity redirections engaging students misbehaviors um ready,0.103,0.586,0.311,0.9983
SMU,02_004_22c_010,0.011965811965811967,0.015384615384615385,0.011965811965811967,0.010256410256410256,0.046153846153846156,0.020512820512820513,0.06837606837606838,0.010256410256410256,0.017094017094017096,0.06837606837606838,0.04786324786324787,go confused probably asked question um firstly first question virtual setting understanding like guess supposed like dealing like conflict classroom right guess question like traditional classroom kind like like one one like hey pull aside hey like tap shoulder going kind thing virtual kind like table together right really sure like cannot say like hey step side right going like personal solution right good question one thing think hard totally hard zoom simulation cannot rely like body language proximity much think important note like know know many students going class future like classrooms 30 people sometimes really need able command room front classroom right sort make happen matter environment think good learning experience even though like saying totally understand overwhelming like stop let us talk little bit strategies could use given environment one thing saw well beginning like misbehaviors first started used student's name kind call attention idea something task happening right would say something like ethan showed like knows objective knows ethan making happen objective happening think really good first start um really important soon notice misbehavior know kind awkward like talking waiting turn starts humming whatever want try acknowledge misbehavior quickly possible say ethan dev give sort redirection think mean redirection mean maybe like brain thinking like um like call attention task like student actually stop listen ethan ethan forget name like constantly going like supposed talk like right call name assumption stop right need kind hard teacher thing totally say took long time get used got kind take floor back would say something like ethan please stop whistling ethan please stop drumming ethan please stop side conversations whatever going need quickly confidently try collapse like said kind say ethan ethan ethan right mean thing may listen may seem really extreme like students going bring kinds different norms classroom terms think normal classroom behavior got kind draw line quickly politely right mean harsh kind say ethan need save whistling lunch class know lunchtime recess whatever may really quickly give redirection hopefully get back kind help mean guess try give shot know think developing kind like teacher voice something take time give go try kind call misbehavior quickly possible provide redirection mean redirection asking student stop engage discussion thing kind said like try get back task really big goal going kind help think move feel like control environment questions pretty much guess concern like reason want keep going like know probably like like actual classroom know like past classrooms like easier like able like directly talk students well cases like student acknowledge student like even disruptive least hear case like want like talk student guess going like supposed want rude stop right right need stop think like mean tell like struggled students talking talk like even engage one one like baba baba baba ms wilson say like know bob like need stop side conversations engage activity kind takes presence without rude think usually say student's name look eye give firm redirection usually like right think weird like polite adult conversation like kind like going let finish think got great vast number students room know trying maintain objective important kind get piece really timeliness super important everyone else missing learning kind like waiting see going cool sounds good right cool let us give second go really looking forward seeing kind focus acknowledging every misbehavior timely way quickly calling student misbehavior saying know dev need stop side conversations kind trying get piece well believe done one know uncomfortable hopefully know fake people worry stressful real classroom,0.087,0.54,0.373,0.9997
SMU,02_004_22c_012,0.008645533141210375,0.02881844380403458,0.005763688760806916,0.0,0.0345821325648415,0.01440922190201729,0.069164265129683,0.01440922190201729,0.020172910662824207,0.05187319884726225,0.05475504322766571,think give thoughts um fun tfa sample teach students one day messaged assigned roles one one person teacher rest students students like message like disruptive sort like topic think sort fun class like students authentic selves like vocal totally good glad felt like calm totally rattled demeanor remained calm throughout think big win one thing saw really well course scenario acknowledged every single misbehavior sense ignoring getting like getting distracted showed remembering objective trying keep students task great really important try like talk hope stop something good job um one thing want chat course next minutes together set timer start running mouth going working specificity redirections mean correcting student behavior asking student adapt behavior really precise language use think might important clear task hand exactly right want leave gray area students interpret looking teacher thinking back scenario time said something like quiet think ethan continue lower volume however still disruptive mean could hear going um instead using something like please quiet would recommend saying something precise possible like ethan please stop drumming ethan please stop humming make sure room ambiguity thoughts like specific addressing specific behavior think naming behavior really help students understand acceptable classroom setting know students bring kinds behavioral norms room terms think disruptive think respectful part help understand line really specific language help know think naming language naming behavior redirection really help um want give practice start teaching interrupt want best redirect specifically possible hello kristn welcome class today learning address specific behavior oh kristyn looks like opening closing binder really loud could stop please reason everyone else hear chance participate discussion makes sense perfect yes sir great named behavior helped understand would amazed often kids something like necessarily realize realize disruptive naming behavior firm warm perfect balance nice job questions jump back round two um trying solicit student responses classroom norms maybe could specific well think welcome like directly ask norms want provide one know kind back forth something like whatever find natural organizational purposes um simulation going restart entirely beginning like reinitiating fresh conversation want try new angle welcome ready go yes,0.062,0.562,0.377,0.9992
SMU,02_004_22c_014,0.018561484918793503,0.02088167053364269,0.013921113689095127,0.01160092807424594,0.03944315545243619,0.02320185614849188,0.060324825986078884,0.01160092807424594,0.01160092807424594,0.058004640371229696,0.037122969837587005,feel simulation give thoughts um well training think last week talking like disruptive behavior like student like really craving attention also like something harmless like singing something like best thing give attention felt kind hard like simulation like right normally classroom feel like would like like going something going like instruct students like give person craving also like take office kind like builds pathway like kid's brain like misbehave get class think good advice think maybe need reframe little bit purposes like case would say since cannot break people small groups environment could well happen classroom mm hmm want like minimize amount attention give one thing saw really really well addressed every misbehavior name would say something like dev ethan gave sort redirection shows knew objective getting sucked craving attention like said working bringing people back together mm hmm want try next round going improving specificity redirection mean using really precise language asking student change behavior super important let us student know really clearly need stop like said quickly minimizes become way get attention kind nip bud really quickly um instance thinking back simulation couple times said something like dev hear like kept talking disney plus right sort like abstract way using redirect behavior thing could say specific give example like straight like dev please stop talking disney plus class wonderful perfect kind firm ambiguity dev say like mean like think disrespectful like cannot hear whatever right specific um kind eliminate back forth really perceptive said ethan talking long time happen vague language kind comes redirection like think respectful truth sometimes students great gauge constitutes respectful behavior kind lead weird back forth describing thoughts questions reaction well guess like really like like student like persistently like know like would right think know course like one single class period like students bad days really tried never escalate situations like said like kind way get attention try maintain calm costs stick firm redirections need stop talking neighbor need engage class kind come back think course smaller interaction like could bad day right think escalate redirection outside person sending room like hard come back kind sticking specific redirections great least first line defense even goes several minutes like always fall back practice real quick start norms conversation going something ridiculous want specifically redirect behavior cool um everyone going come um coach could please sorry please simply stop drumming conversation norms perfect like corrected make question think really good tend like trying polite ask questions think giving firm redirection perfect excited see try second round giving specific precise redirections name non behavior move back discussion,0.06,0.541,0.399,0.9996
SMU,02_004_22c_015,0.01607717041800643,0.03215434083601286,0.003215434083601286,0.00964630225080386,0.04180064308681672,0.01607717041800643,0.06109324758842444,0.012861736334405145,0.02572347266881029,0.04823151125401929,0.04501607717041801,hey teacher tell experience like hard know laughter really know manage know hopefully never manage something intense try practice experience go classroom like oh handle seen far complicated loved engaged every single behavior one went ignored unacknowledged really really quickly trying respond student behaviors shows students noticing engaged responding happening want work today exactly specific going redirections think specific redirection student task like going address student name tell behavior want stop start let looking back notes second going read said ethan playing video games sorry ethan mind quiet please know excited fun day keep another class please kept going said mind singing playing fake musical instruments class noticed polite lovely showing getting frustrated saying beautifully calm tendency frame things questions want redirecting behavior little bit tendency use us let us could confusing students guess saying like thinking well everybody else general behavior still guess absolutely think come across sometimes questions well phrase redirection question teachers trying polite way sometimes students comes little wishy washy optional choose choose instead saying example ethan whistling instead could say ethan please stop whistling keep politeness going leave less room open confusion let us little practice want misbehaving child try give specific redirection like paying attention hey teacher please put phone away oh supposed keep going totally fine redirection say smile say please leaves less room open confusion phones right makes sense let us little practice going misbehaving want try specific possible redirection behavior anyone nail file hey coach nails nail file going nails right sorry said practice try hey coach supposed nails right mind paying attention please pay attention class yes great much direct wanted think find starting redirection like oh precise way practice feel free cut try simulation beginning want another round practice questions would helpful think think simulation like aware saying fabulous excited going great job precise asking students really telling students laughs,0.086,0.639,0.275,0.9968
